id,name,score1,score2
3278,Student_3278,61,89
3279,Student_3279,56,69
3280,Student_3280,72,87
3281,Student_3281,72,94
3282,Student_3282,72,86
3283,Student_3283,97,58
3284,Student_3284,86,78
3285,Student_3285,80,96
3286,Student_3286,79,81
3287,Student_3287,77,83
3288,Student_3288,62,60
3289,Student_3289,66,92
3290,Student_3290,50,90
3291,Student_3291,72,66
3292,Student_3292,66,62
3293,Student_3293,58,92
3294,Student_3294,81,55
3295,Student_3295,79,50
3296,Student_3296,73,78
3297,Student_3297,62,57
3298,Student_3298,73,65
3299,Student_3299,58,64
3300,Student_3300,73,76
3301,Student_3301,87,86
3302,Student_3302,75,83
3303,Student_3303,93,86
3304,Student_3304,69,82
3305,Student_3305,60,75
3306,Student_3306,98,72
3307,Student_3307,80,80
3308,Student_3308,97,90
3309,Student_3309,73,85
3310,Student_3310,76,90
3311,Student_3311,84,86
3312,Student_3312,98,62
3313,Student_3313,100,89
3314,Student_3314,81,82
3315,Student_3315,97,56
3316,Student_3316,56,73
3317,Student_3317,81,66
3318,Student_3318,100,89
3319,Student_3319,88,89
3320,Student_3320,89,65
3321,Student_3321,76,91
3322,Student_3322,100,98
3323,Student_3323,88,73
3324,Student_3324,64,88
3325,Student_3325,83,69
3326,Student_3326,82,66
3327,Student_3327,72,96
3328,Student_3328,92,62
3329,Student_3329,64,57
3330,Student_3330,98,58
3331,Student_3331,90,82
3332,Student_3332,87,63
3333,Student_3333,84,56
3334,Student_3334,96,94
3335,Student_3335,61,78
3336,Student_3336,96,88
3337,Student_3337,61,50
3338,Student_3338,74,90
3339,Student_3339,96,90
3340,Student_3340,71,63
3341,Student_3341,68,57
3342,Student_3342,58,64
3343,Student_3343,100,91
3344,Student_3344,70,57
3345,Student_3345,88,77
3346,Student_3346,83,51
3347,Student_3347,81,64
3348,Student_3348,65,76
3349,Student_3349,93,83
3350,Student_3350,56,69
3351,Student_3351,91,66
3352,Student_3352,77,67
3353,Student_3353,99,67
3354,Student_3354,74,64
3355,Student_3355,79,58
3356,Student_3356,68,57
3357,Student_3357,94,85
3358,Student_3358,77,56
3359,Student_3359,77,53
3360,Student_3360,95,65
3361,Student_3361,73,85
3362,Student_3362,94,85
3363,Student_3363,53,62
3364,Student_3364,81,93
3365,Student_3365,51,83
3366,Student_3366,92,92
3367,Student_3367,50,88
3368,Student_3368,89,64
3369,Student_3369,75,92
3370,Student_3370,68,82
3371,Student_3371,65,68
3372,Student_3372,66,74
3373,Student_3373,93,87
3374,Student_3374,73,67
3375,Student_3375,93,55
3376,Student_3376,99,82
3377,Student_3377,69,73
3378,Student_3378,98,88
3379,Student_3379,58,84
3380,Student_3380,84,58
3381,Student_3381,67,79
3382,Student_3382,58,56
3383,Student_3383,82,87
3384,Student_3384,76,82
3385,Student_3385,91,75
3386,Student_3386,87,73
3387,Student_3387,83,92
3388,Student_3388,60,94
3389,Student_3389,91,75
3390,Student_3390,66,94
3391,Student_3391,73,77
3392,Student_3392,100,63
3393,Student_3393,98,56
3394,Student_3394,55,80
3395,Student_3395,75,84
3396,Student_3396,69,80
3397,Student_3397,64,86
3398,Student_3398,88,100
3399,Student_3399,77,64
3400,Student_3400,100,56
3401,Student_3401,80,66
3402,Student_3402,65,78
3403,Student_3403,74,60
3404,Student_3404,80,93
3405,Student_3405,94,73
3406,Student_3406,74,59
3407,Student_3407,89,95
3408,Student_3408,90,73
3409,Student_3409,63,93
3410,Student_3410,73,87
3411,Student_3411,87,99
3412,Student_3412,51,99
3413,Student_3413,86,82
3414,Student_3414,64,73
3415,Student_3415,62,82
3416,Student_3416,59,82
3417,Student_3417,57,84
3418,Student_3418,74,91
3419,Student_3419,66,55
3420,Student_3420,81,66
3421,Student_3421,57,93
3422,Student_3422,79,72
3423,Student_3423,51,63
3424,Student_3424,97,62
3425,Student_3425,88,78
3426,Student_3426,89,81
3427,Student_3427,56,74
3428,Student_3428,84,68
3429,Student_3429,80,95
3430,Student_3430,84,90
3431,Student_3431,90,68
3432,Student_3432,61,89
3433,Student_3433,50,80
3434,Student_3434,71,97
3435,Student_3435,53,75
3436,Student_3436,53,77
3437,Student_3437,71,75
3438,Student_3438,88,77
3439,Student_3439,59,86
3440,Student_3440,73,91
3441,Student_3441,76,83
3442,Student_3442,64,51
3443,Student_3443,51,62
3444,Student_3444,94,80
3445,Student_3445,97,70
3446,Student_3446,62,93
3447,Student_3447,66,96
3448,Student_3448,58,95
3449,Student_3449,98,57
3450,Student_3450,65,57
3451,Student_3451,98,54
3452,Student_3452,52,58
3453,Student_3453,66,60
3454,Student_3454,85,50
3455,Student_3455,82,61
3456,Student_3456,94,90
3457,Student_3457,73,50
3458,Student_3458,53,90
3459,Student_3459,85,73
3460,Student_3460,68,64
3461,Student_3461,67,52
3462,Student_3462,100,81
3463,Student_3463,66,97
3464,Student_3464,83,97
3465,Student_3465,69,78
3466,Student_3466,76,95
3467,Student_3467,90,52
3468,Student_3468,92,83
3469,Student_3469,69,78
3470,Student_3470,53,99
3471,Student_3471,59,84
3472,Student_3472,79,95
3473,Student_3473,59,92
3474,Student_3474,91,55
3475,Student_3475,73,85
3476,Student_3476,62,96
3477,Student_3477,78,97
3478,Student_3478,77,57
3479,Student_3479,100,73
3480,Student_3480,57,99
3481,Student_3481,58,99
3482,Student_3482,92,59
3483,Student_3483,54,95
3484,Student_3484,83,56
3485,Student_3485,63,94
3486,Student_3486,99,60
3487,Student_3487,66,92
3488,Student_3488,72,57
3489,Student_3489,100,87
3490,Student_3490,87,81
3491,Student_3491,98,67
3492,Student_3492,85,76
3493,Student_3493,66,55
3494,Student_3494,64,83
3495,Student_3495,58,91
3496,Student_3496,72,53
3497,Student_3497,77,96
3498,Student_3498,76,88
3499,Student_3499,86,83
3500,Student_3500,75,63
3501,Student_3501,65,97
3502,Student_3502,53,86
3503,Student_3503,85,57
3504,Student_3504,54,92
3505,Student_3505,62,55
3506,Student_3506,76,66
3507,Student_3507,77,68
3508,Student_3508,91,67
3509,Student_3509,71,94
3510,Student_3510,51,63
3511,Student_3511,75,87
3512,Student_3512,93,86
3513,Student_3513,96,97
3514,Student_3514,92,75
3515,Student_3515,79,80
3516,Student_3516,69,52
3517,Student_3517,75,70
3518,Student_3518,70,64
3519,Student_3519,97,96
3520,Student_3520,78,70
3521,Student_3521,57,68
3522,Student_3522,66,72
3523,Student_3523,50,81
3524,Student_3524,82,96
3525,Student_3525,88,86
3526,Student_3526,59,98
3527,Student_3527,73,59
3528,Student_3528,72,51
3529,Student_3529,95,66
3530,Student_3530,87,62
3531,Student_3531,50,61
3532,Student_3532,80,72
3533,Student_3533,97,82
3534,Student_3534,64,90
3535,Student_3535,50,87
3536,Student_3536,82,100
3537,Student_3537,86,65
3538,Student_3538,62,95
3539,Student_3539,91,56
3540,Student_3540,87,97
3541,Student_3541,91,94
3542,Student_3542,81,59
3543,Student_3543,77,62
3544,Student_3544,89,87
3545,Student_3545,67,99
3546,Student_3546,89,52
3547,Student_3547,74,98
3548,Student_3548,83,51
3549,Student_3549,69,66
3550,Student_3550,93,78
3551,Student_3551,77,61
3552,Student_3552,63,75
3553,Student_3553,100,69
3554,Student_3554,83,56
3555,Student_3555,61,77
3556,Student_3556,98,91
3557,Student_3557,61,60
3558,Student_3558,51,96
3559,Student_3559,64,100
3560,Student_3560,54,90
3561,Student_3561,77,59
3562,Student_3562,51,76
3563,Student_3563,97,88
3564,Student_3564,70,66
3565,Student_3565,63,87
3566,Student_3566,75,82
3567,Student_3567,85,55
3568,Student_3568,89,52
3569,Student_3569,72,100
3570,Student_3570,58,51
3571,Student_3571,68,92
3572,Student_3572,63,61
3573,Student_3573,94,53
3574,Student_3574,79,60
3575,Student_3575,80,88
3576,Student_3576,88,76
3577,Student_3577,64,55
3578,Student_3578,51,89
3579,Student_3579,59,88
3580,Student_3580,76,59
3581,Student_3581,58,60
3582,Student_3582,98,88
3583,Student_3583,87,85
3584,Student_3584,94,56
3585,Student_3585,90,62
3586,Student_3586,99,83
3587,Student_3587,67,87
3588,Student_3588,71,92
3589,Student_3589,81,75
3590,Student_3590,53,85
3591,Student_3591,100,77
3592,Student_3592,68,95
3593,Student_3593,71,77
3594,Student_3594,55,77
3595,Student_3595,98,74
3596,Student_3596,92,78
3597,Student_3597,96,68
3598,Student_3598,85,61
3599,Student_3599,84,60
3600,Student_3600,76,83
3601,Student_3601,100,93
3602,Student_3602,64,50
3603,Student_3603,67,96
3604,Student_3604,52,100
3605,Student_3605,95,82
3606,Student_3606,59,64
3607,Student_3607,51,54
3608,Student_3608,52,99
3609,Student_3609,55,63
3610,Student_3610,59,99
3611,Student_3611,61,75
3612,Student_3612,85,85
3613,Student_3613,93,74
3614,Student_3614,88,60
3615,Student_3615,97,62
3616,Student_3616,99,98
3617,Student_3617,93,77
3618,Student_3618,50,67
3619,Student_3619,69,96
3620,Student_3620,100,91
3621,Student_3621,57,67
3622,Student_3622,75,50
3623,Student_3623,90,95
3624,Student_3624,92,51
3625,Student_3625,72,80
3626,Student_3626,79,53
3627,Student_3627,85,61
3628,Student_3628,58,62
3629,Student_3629,94,61
3630,Student_3630,79,56
3631,Student_3631,91,53
3632,Student_3632,59,88
3633,Student_3633,89,76
3634,Student_3634,97,50
3635,Student_3635,53,86
3636,Student_3636,77,62
3637,Student_3637,92,55
3638,Student_3638,72,59
3639,Student_3639,82,64
3640,Student_3640,73,77
3641,Student_3641,69,77
3642,Student_3642,100,90
3643,Student_3643,92,68
3644,Student_3644,68,75
3645,Student_3645,95,66
3646,Student_3646,76,100
3647,Student_3647,80,80
3648,Student_3648,52,85
3649,Student_3649,79,93
3650,Student_3650,100,67
3651,Student_3651,70,75
3652,Student_3652,82,72
3653,Student_3653,76,74
3654,Student_3654,77,71
3655,Student_3655,73,93
3656,Student_3656,72,67
3657,Student_3657,56,55
3658,Student_3658,52,92
3659,Student_3659,56,79
3660,Student_3660,82,100
3661,Student_3661,53,85
3662,Student_3662,89,94
3663,Student_3663,96,84
3664,Student_3664,81,60
3665,Student_3665,59,59
3666,Student_3666,74,56
3667,Student_3667,56,69
3668,Student_3668,86,85
3669,Student_3669,63,99
3670,Student_3670,71,61
3671,Student_3671,79,61
3672,Student_3672,55,72
3673,Student_3673,57,64
3674,Student_3674,79,94
3675,Student_3675,59,64
3676,Student_3676,51,85
3677,Student_3677,50,73
3678,Student_3678,89,98
3679,Student_3679,80,89
3680,Student_3680,61,63
3681,Student_3681,52,72
3682,Student_3682,94,85
3683,Student_3683,100,82
3684,Student_3684,67,77
3685,Student_3685,83,58
3686,Student_3686,72,67
3687,Student_3687,81,100
3688,Student_3688,69,81
3689,Student_3689,60,98
3690,Student_3690,77,51
3691,Student_3691,76,62
3692,Student_3692,94,50
3693,Student_3693,78,77
3694,Student_3694,91,89
3695,Student_3695,75,98
3696,Student_3696,54,55
3697,Student_3697,97,93
3698,Student_3698,70,55
3699,Student_3699,67,52
3700,Student_3700,73,52
3701,Student_3701,79,60
3702,Student_3702,96,64
3703,Student_3703,58,57
3704,Student_3704,100,93
3705,Student_3705,70,78
3706,Student_3706,78,50
3707,Student_3707,92,97
3708,Student_3708,65,54
3709,Student_3709,100,61
3710,Student_3710,74,82
3711,Student_3711,70,71
3712,Student_3712,75,97
3713,Student_3713,73,92
3714,Student_3714,62,98
3715,Student_3715,62,67
3716,Student_3716,91,80
3717,Student_3717,73,72
3718,Student_3718,55,91
3719,Student_3719,55,54
3720,Student_3720,85,96
3721,Student_3721,54,94
3722,Student_3722,82,50
3723,Student_3723,71,75
3724,Student_3724,60,99
3725,Student_3725,60,64
3726,Student_3726,50,87
3727,Student_3727,74,64
3728,Student_3728,74,79
3729,Student_3729,99,98
3730,Student_3730,85,97
3731,Student_3731,73,98
3732,Student_3732,73,52
3733,Student_3733,98,99
3734,Student_3734,63,56
3735,Student_3735,91,87
3736,Student_3736,75,62
3737,Student_3737,89,61
3738,Student_3738,70,97
3739,Student_3739,83,87
3740,Student_3740,88,99
3741,Student_3741,91,68
3742,Student_3742,60,92
3743,Student_3743,89,55
3744,Student_3744,85,80
3745,Student_3745,51,81
3746,Student_3746,93,61
3747,Student_3747,67,72
3748,Student_3748,94,66
3749,Student_3749,86,72
3750,Student_3750,55,75
3751,Student_3751,63,91
3752,Student_3752,87,89
3753,Student_3753,76,66
3754,Student_3754,55,54
3755,Student_3755,85,81
3756,Student_3756,68,97
3757,Student_3757,80,78
3758,Student_3758,63,75
3759,Student_3759,84,64
3760,Student_3760,57,99
3761,Student_3761,99,94
3762,Student_3762,87,57
3763,Student_3763,87,66
3764,Student_3764,100,62
3765,Student_3765,88,62
3766,Student_3766,58,98
3767,Student_3767,62,72
3768,Student_3768,92,56
3769,Student_3769,86,75
3770,Student_3770,59,75
3771,Student_3771,69,63
3772,Student_3772,96,70
3773,Student_3773,51,72
3774,Student_3774,61,78
3775,Student_3775,64,91
3776,Student_3776,100,64
3777,Student_3777,97,88
3778,Student_3778,58,99
3779,Student_3779,89,85
3780,Student_3780,56,55
3781,Student_3781,66,92
3782,Student_3782,99,71
3783,Student_3783,60,54
3784,Student_3784,74,75
3785,Student_3785,69,98
3786,Student_3786,74,86
3787,Student_3787,63,58
3788,Student_3788,90,57
3789,Student_3789,86,85
3790,Student_3790,76,99
3791,Student_3791,88,55
3792,Student_3792,72,96
3793,Student_3793,85,63
3794,Student_3794,99,91
3795,Student_3795,89,75
3796,Student_3796,84,69
3797,Student_3797,80,60
3798,Student_3798,57,91
3799,Student_3799,76,77
3800,Student_3800,60,94
3801,Student_3801,69,94
3802,Student_3802,84,68
3803,Student_3803,65,82
3804,Student_3804,83,61
3805,Student_3805,83,92
3806,Student_3806,78,73
3807,Student_3807,95,82
3808,Student_3808,89,99
3809,Student_3809,92,70
3810,Student_3810,95,63
3811,Student_3811,59,51
3812,Student_3812,74,56
3813,Student_3813,68,79
3814,Student_3814,60,98
3815,Student_3815,78,69
3816,Student_3816,92,77
3817,Student_3817,63,56
3818,Student_3818,72,77
3819,Student_3819,92,98
3820,Student_3820,93,99
3821,Student_3821,55,89
3822,Student_3822,63,68
3823,Student_3823,55,77
3824,Student_3824,55,72
3825,Student_3825,82,79
3826,Student_3826,67,90
3827,Student_3827,82,99
3828,Student_3828,90,81
3829,Student_3829,54,80
3830,Student_3830,59,98
3831,Student_3831,84,62
3832,Student_3832,59,76
3833,Student_3833,76,83
3834,Student_3834,94,65
3835,Student_3835,83,86
3836,Student_3836,67,74
3837,Student_3837,97,89
3838,Student_3838,69,64
3839,Student_3839,53,52
3840,Student_3840,53,98
3841,Student_3841,57,71
3842,Student_3842,69,61
3843,Student_3843,98,61
3844,Student_3844,67,54
3845,Student_3845,50,90
3846,Student_3846,97,78
3847,Student_3847,86,62
3848,Student_3848,78,50
3849,Student_3849,82,91
3850,Student_3850,57,69
3851,Student_3851,79,51
3852,Student_3852,93,99
3853,Student_3853,78,92
3854,Student_3854,83,64
3855,Student_3855,62,94
3856,Student_3856,65,63
3857,Student_3857,79,76
3858,Student_3858,66,56
3859,Student_3859,70,58
3860,Student_3860,72,66
3861,Student_3861,60,69
3862,Student_3862,91,55
3863,Student_3863,93,69
3864,Student_3864,84,75
3865,Student_3865,68,76
3866,Student_3866,55,61
3867,Student_3867,51,75
3868,Student_3868,66,99
3869,Student_3869,74,69
3870,Student_3870,90,88
3871,Student_3871,55,81
3872,Student_3872,65,82
3873,Student_3873,56,55
3874,Student_3874,74,53
3875,Student_3875,52,80
3876,Student_3876,95,57
3877,Student_3877,82,93
3878,Student_3878,78,82
3879,Student_3879,65,78
3880,Student_3880,53,100
3881,Student_3881,60,74
3882,Student_3882,76,75
3883,Student_3883,90,76
3884,Student_3884,82,52
3885,Student_3885,69,52
3886,Student_3886,81,97
3887,Student_3887,56,61
3888,Student_3888,56,91
3889,Student_3889,60,67
3890,Student_3890,51,62
3891,Student_3891,77,95
3892,Student_3892,67,100
3893,Student_3893,68,87
3894,Student_3894,74,97
3895,Student_3895,94,56
3896,Student_3896,92,53
3897,Student_3897,90,84
3898,Student_3898,68,56
3899,Student_3899,83,55
3900,Student_3900,74,83
3901,Student_3901,98,90
3902,Student_3902,73,98
3903,Student_3903,94,90
3904,Student_3904,57,97
3905,Student_3905,65,73
3906,Student_3906,85,65
3907,Student_3907,76,64
3908,Student_3908,82,55
3909,Student_3909,90,86
3910,Student_3910,80,74
3911,Student_3911,73,98
3912,Student_3912,91,54
3913,Student_3913,69,70
3914,Student_3914,76,72
3915,Student_3915,98,91
3916,Student_3916,61,54
3917,Student_3917,91,79
3918,Student_3918,70,87
3919,Student_3919,56,61
3920,Student_3920,76,70
3921,Student_3921,58,98
3922,Student_3922,61,92
3923,Student_3923,79,85
3924,Student_3924,65,83
3925,Student_3925,90,56
3926,Student_3926,91,96
3927,Student_3927,94,74
3928,Student_3928,63,73
3929,Student_3929,63,95
3930,Student_3930,76,51
3931,Student_3931,99,73
3932,Student_3932,63,55
3933,Student_3933,54,80
3934,Student_3934,81,100
3935,Student_3935,59,65
3936,Student_3936,68,87
3937,Student_3937,53,51
3938,Student_3938,99,86
3939,Student_3939,81,67
3940,Student_3940,61,70
3941,Student_3941,68,58
3942,Student_3942,72,65
3943,Student_3943,77,53
3944,Student_3944,91,58
3945,Student_3945,61,58
3946,Student_3946,87,56
3947,Student_3947,78,62
3948,Student_3948,93,86
3949,Student_3949,51,89
3950,Student_3950,90,55
3951,Student_3951,72,72
3952,Student_3952,59,75
3953,Student_3953,90,93
3954,Student_3954,93,63
3955,Student_3955,91,80
3956,Student_3956,59,50
3957,Student_3957,94,87
3958,Student_3958,70,87
3959,Student_3959,54,59
3960,Student_3960,94,89
3961,Student_3961,52,68
3962,Student_3962,64,69
3963,Student_3963,84,75
3964,Student_3964,54,83
3965,Student_3965,70,79
3966,Student_3966,71,57
3967,Student_3967,90,100
3968,Student_3968,59,78
3969,Student_3969,85,96
3970,Student_3970,78,79
3971,Student_3971,53,86
3972,Student_3972,89,80
3973,Student_3973,97,80
3974,Student_3974,91,67
3975,Student_3975,69,90
3976,Student_3976,86,95
3977,Student_3977,95,79
3978,Student_3978,50,60
3979,Student_3979,95,76
3980,Student_3980,56,77
3981,Student_3981,52,56
3982,Student_3982,82,67
3983,Student_3983,60,54
3984,Student_3984,79,59
3985,Student_3985,72,90
3986,Student_3986,73,95
3987,Student_3987,61,57
3988,Student_3988,77,55
3989,Student_3989,69,82
3990,Student_3990,79,66
3991,Student_3991,75,69
3992,Student_3992,68,99
3993,Student_3993,53,51
3994,Student_3994,53,73
3995,Student_3995,70,58
3996,Student_3996,50,52
3997,Student_3997,76,57
3998,Student_3998,71,96
3999,Student_3999,76,74
4000,Student_4000,90,60
4001,Student_4001,62,97
4002,Student_4002,57,87
4003,Student_4003,66,100
4004,Student_4004,94,71
4005,Student_4005,97,68
4006,Student_4006,55,89
4007,Student_4007,98,86
4008,Student_4008,94,78
4009,Student_4009,60,56
4010,Student_4010,72,66
4011,Student_4011,84,55
4012,Student_4012,69,77
4013,Student_4013,92,66
4014,Student_4014,92,57
4015,Student_4015,77,77
4016,Student_4016,88,89
4017,Student_4017,79,65
4018,Student_4018,83,69
4019,Student_4019,62,92
4020,Student_4020,63,89
4021,Student_4021,99,99
4022,Student_4022,86,67
4023,Student_4023,96,80
4024,Student_4024,71,55
4025,Student_4025,96,60
4026,Student_4026,100,52
4027,Student_4027,81,59
4028,Student_4028,89,94
4029,Student_4029,97,50
4030,Student_4030,76,78
4031,Student_4031,95,93
4032,Student_4032,57,53
4033,Student_4033,92,81
4034,Student_4034,91,71
4035,Student_4035,69,99
4036,Student_4036,95,100
4037,Student_4037,76,98
4038,Student_4038,91,80
4039,Student_4039,57,50
4040,Student_4040,55,52
4041,Student_4041,63,84
4042,Student_4042,61,84
4043,Student_4043,75,93
4044,Student_4044,55,64
4045,Student_4045,70,85
4046,Student_4046,97,56
4047,Student_4047,81,89
4048,Student_4048,53,98
4049,Student_4049,95,95
4050,Student_4050,86,85
4051,Student_4051,50,62
4052,Student_4052,76,78
4053,Student_4053,79,78
4054,Student_4054,75,78
4055,Student_4055,53,91
4056,Student_4056,64,97
4057,Student_4057,82,83
4058,Student_4058,61,73
4059,Student_4059,82,77
4060,Student_4060,55,87
4061,Student_4061,72,57
4062,Student_4062,85,52
4063,Student_4063,66,55
4064,Student_4064,50,93
4065,Student_4065,56,54
4066,Student_4066,82,66
4067,Student_4067,63,91
4068,Student_4068,96,98
4069,Student_4069,80,64
4070,Student_4070,72,88
4071,Student_4071,84,83
4072,Student_4072,75,88
4073,Student_4073,68,73
